time,open,high,low,close
2022-01-03T03:30:00+05:30,75.351,75.351,75.351,75.351
2022-01-03T04:30:00+05:30,75.615,75.897,75.55,75.79
2022-01-03T05:30:00+05:30,75.791,76.037,75.762,75.889
2022-01-03T06:30:00+05:30,75.885,75.946,75.509,75.621
2022-01-03T07:30:00+05:30,75.619,75.619,75.428,75.461
2022-01-03T08:30:00+05:30,75.463,75.851,75.46,75.781
2022-01-03T09:30:00+05:30,75.79,75.821,75.703,75.742
2022-01-03T10:30:00+05:30,75.743,75.91,75.717,75.821
2022-01-03T11:30:00+05:30,75.821,75.919,75.719,75.812
2022-01-03T12:30:00+05:30,75.809,75.983,75.64,75.97
2022-01-03T13:30:00+05:30,75.969,76.27,75.918,76.168
2022-01-03T14:30:00+05:30,76.169,76.331,75.983,76.21
2022-01-03T15:30:00+05:30,76.211,76.291,75.977,76.189
2022-01-03T16:30:00+05:30,76.189,76.262,75.718,75.791
2022-01-03T17:30:00+05:30,75.793,75.851,75.37,75.371
2022-01-03T18:30:00+05:30,75.37,75.431,74.503,74.681
2022-01-03T19:30:00+05:30,74.682,75.483,74.26,75.309
2022-01-03T20:30:00+05:30,75.287,75.782,75.04,75.64
2022-01-03T21:30:00+05:30,75.632,76.141,75.451,76.07
2022-01-03T22:30:00+05:30,76.071,76.43,76.028,76.312
2022-01-03T23:30:00+05:30,76.32,76.35,75.777,75.83
2022-01-04T00:30:00+05:30,75.827,76.191,75.719,76.069
2022-01-04T01:30:00+05:30,76.068,76.08,75.919,75.939
2022-01-04T02:30:00+05:30,75.937,76.091,75.918,75.973
2022-01-04T04:30:00+05:30,75.996,76.024,75.855,75.941
2022-01-04T05:30:00+05:30,75.942,76.02,75.859,75.972
2022-01-04T06:30:00+05:30,75.973,76.549,75.948,76.089
2022-01-04T07:30:00+05:30,76.087,76.112,75.889,76.019
2022-01-04T08:30:00+05:30,76.009,76.259,75.939,76.201
2022-01-04T09:30:00+05:30,76.199,76.411,76.192,76.408
2022-01-04T10:30:00+05:30,76.411,76.421,76.23,76.247
2022-01-04T11:30:00+05:30,76.252,76.281,75.99,76.15
2022-01-04T12:30:00+05:30,76.149,76.151,75.678,75.989
2022-01-04T13:30:00+05:30,75.989,76.481,75.936,76.242
2022-01-04T14:30:00+05:30,76.239,76.451,76.09,76.429
2022-01-04T15:30:00+05:30,76.429,76.801,76.401,76.659
2022-01-04T16:30:00+05:30,76.659,76.729,76.155,76.271
2022-01-04T17:30:00+05:30,76.27,76.543,76.05,76.489
2022-01-04T18:30:00+05:30,76.49,77.09,76.378,76.849
2022-01-04T19:30:00+05:30,76.849,77.613,76.3,77.354
2022-01-04T20:30:00+05:30,77.37,77.529,77.06,77.181
2022-01-04T21:30:00+05:30,77.171,77.22,76.55,77.171
2022-01-04T22:30:00+05:30,77.181,77.33,77.051,77.133
2022-01-04T23:30:00+05:30,77.135,77.396,76.959,77.173
2022-01-05T00:30:00+05:30,77.169,77.235,76.907,76.941
2022-01-05T01:30:00+05:30,76.944,77.221,76.91,76.952
2022-01-05T02:30:00+05:30,76.952,77.196,76.94,77.17
2022-01-05T04:30:00+05:30,77.165,77.175,77.009,77.026
2022-01-05T05:30:00+05:30,77.023,77.082,76.929,77.039
2022-01-05T06:30:00+05:30,77.043,77.239,76.774,76.783
2022-01-05T07:30:00+05:30,76.788,76.881,76.631,76.7
2022-01-05T08:30:00+05:30,76.701,76.851,76.618,76.839
2022-01-05T09:30:00+05:30,76.84,76.851,76.726,76.82
2022-01-05T10:30:00+05:30,76.819,77.012,76.78,76.861
2022-01-05T11:30:00+05:30,76.859,77.081,76.806,77.069
2022-01-05T12:30:00+05:30,77.067,77.1,76.81,76.968
2022-01-05T13:30:00+05:30,76.968,77.103,76.6,76.709
2022-01-05T14:30:00+05:30,76.701,76.932,76.5,76.909
2022-01-05T15:30:00+05:30,76.9,76.972,76.74,76.95
2022-01-05T16:30:00+05:30,76.951,77.041,76.749,76.99
2022-01-05T17:30:00+05:30,76.989,77.359,76.987,77.18
2022-01-05T18:30:00+05:30,77.179,78.029,77.169,77.99
2022-01-05T19:30:00+05:30,77.994,78.251,77.569,78.1
2022-01-05T20:30:00+05:30,78.098,78.463,77.769,78.26
2022-01-05T21:30:00+05:30,78.259,78.36,78.056,78.305
2022-01-05T22:30:00+05:30,78.3,78.511,78.232,78.393
2022-01-05T23:30:00+05:30,78.393,78.556,78.247,78.253
2022-01-06T00:30:00+05:30,78.261,78.289,77.53,77.599
2022-01-06T01:30:00+05:30,77.604,77.604,77,77.018
2022-01-06T02:30:00+05:30,77.01,77.237,77.005,77.172
2022-01-06T04:30:00+05:30,77.2,77.261,77.019,77.187
2022-01-06T05:30:00+05:30,77.188,77.303,77.077,77.298
2022-01-06T06:30:00+05:30,77.266,77.511,76.969,76.991
2022-01-06T07:30:00+05:30,76.999,77.17,76.901,77.082
2022-01-06T08:30:00+05:30,77.081,77.124,76.731,76.761
2022-01-06T09:30:00+05:30,76.758,76.871,76.739,76.838
2022-01-06T10:30:00+05:30,76.836,77.16,76.709,77.119
